Record,Weight,Date,WID,Wrestler1,Team1,Wrestler2,Team2,VS,Result,difVP,NAPM,NPF,Ride,Escaoe,Reversal,TD,LA,HI,HO,D,LS,COUNTER,THROW,APM,oTD,oLA,oHI,oHO,oD,oLS,Ocounter,oTHROW,oAPM,Laa,Lac,Tda,TDc,OPM,DPM,Ptotal,oLAa,oLAc,oTDa,oTDc,oPtotal,oOPM,oDPM,wResult,oppStrength,Seconds,Hia,Hic,Hoa,Hoc,Da,Dc,Lsa,LSc,Countera,Counterc,Throwa,Throwc,SU,E,R ,Cut,BD,MR,NF2,NF4,S ,TV,RT,oHIa,oHIc,oHOa,oHOc,oDa,oDc,oLSa,oLSc,oCountera,oCounterc,oThrowa,oThrowc,oSU,oE,oR,oCut,oBD,oMR,oNF2,oNF4,oS ,oTV,oRT
2111,285,03/03/18,Streck Purdue 285,Streck,Purdue,Streifel,Minnesota,51.33372071,1,7.86548948,2.5,1.6,0.4,1,0,0.8,1,0,1,1,0,0.5,0,3.357142857,0,0,0,0,0,0,0,0,0.857142857,3,3,5,4,1.642857143,0.714285714,0,2,0,2,0,0,0.285714286,0.571428571,11033372071,1.030338246,420,0,0,2,2,1,1,0,0,2,1,0,0,0,1,0,0,4,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0
822,133,02/03/18,Pletcher Ohio State 133,Pletcher,Ohio State,Keener,Penn State,51.26050488,1,15.39172167,1,1.14,0,1,0,0.4,1,0,1,0,0,0.25,0,2.428571429,0,0,0,0,0,0,0,0,1.428571429,1,1,5,2,0.428571429,1,0,6,0,6,0,0,0.928571429,0.5,3.983193345,3.621084859,420,0,0,1,1,0,0,0,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,3,0,1,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0
534,165,11/12/17,Perez Campbell 165,Perez,Campbell,Burnham,Maryland,51.04418576,1,null,6.071428571,1.5,0.333333333,0.5,0,0.285714286,0.333333333,0,0.333333333,0,0.333333333,0,0,5.142857143,1,1,0,0,0,1,0,0,-0.928571429,6,2,7,2,3.785714286,0.357142857,0,1,1,1,1,2,0.5,0.571428571,-4.147282105,-2.764854736,420,0,0,3,1,0,0,3,1,1,0,0,0,1,1,0,0,7,2,0,3,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,4,2,0,0,1,0,0,0,2,0,0
490,141,11/17/17,Thorn Minnesota 141,Thorn,Minnesota,Pohlmeyer,South Dakota State,50.9731288,1,50.14548394,15071428571,1.5,0,2,0,0.6,0.6,0,1,0,1,0,0,3.071428571,0,0,0,0,0,0,0,0,150,5,3,5,3,2.642857143,0.428571429,0,4,0,4,0,0,0.642857143,0.857142857,2.652868436,2.122294749,420,2,0,1,1,0,0,2,2,0,0,0,0,2,2,0,1,6,0,0,1,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,4,4,0,0,1,0,0,0,0,0,0
561,285,11/09/17,Nevills Penn State 285,Nevills,Penn State,Heald,Army,50.90791916,1,null,1.941018767,1.72,0.4,1,0,0.583333333,0.545454545,0.625,0,1,0,1,0,3.549597855,0.25,0,0,0,0,0,0.5,0,1.608579088,11,6,12,7,4.745308311,0.804289544,2,2,0,4,1,0,0.321715818,1.286863271,1.75,1,373,8,5,0,0,1,1,2,0,1,1,0,0,0,2,0,3,0,2,0,1,2,0,0,2,0,0,0,0,0,0,0,2,1,0,0,2,3,0,0,0,0,0,0,0,0,0
67,174,02/16/18,Kocer South Dakota State 174,Kocer,South Dakota State,Urbach,North Dakota State,50.88146318,1,96.37524499,5,1.86,0.8,0,0,0.666666667,0.666666667,0.75,0,0,1,0,0,3.357142857,0,0,0,0,0,0,0,0,-1.642857143,6,4,6,4,3.142857143,0.214285714,0,1,0,1,0,2,0.214285714,0.142857143,-4.197567968,-2.798378645,420,4,3,1,0,0,0,1,1,0,0,0,0,1,1,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0
540,197,11/12/17,McNeill Campbell 197,McNeill,Campbell,Cappello,Maryland,50.64285714,1,null,2.642857143,1.5,0,2,0,0.166666667,0.2,0,0,0,0.333333333,0,0,1.857142857,0,0,0,0,0,0,0,0,-0.785714286,5,1,6,1,1.285714286,0.571428571,0,5,0,5,0,2,0.785714286,0.428571429,110,1,420,2,0,0,0,0,0,3,1,1,0,0,0,2,2,0,0,4,0,0,0,0,0,0,2,0,2,0,0,0,1,0,0,0,0,0,2,2,0,0,1,0,0,0,2,0,0
1518,149,02/02/18,Deluca Rutgers 149,Deluca,Rutgers,Deakin,Northwestern,50.1585399,0,-57.72178955,-0.928571429,0.22,0,0.5,0,0,0,0,0,0,0,0,0,-0.142857143,0.428571429,0.428571429,0.6,0,0,0,0,0,0.785714286,2,0,6,0,0.714285714,11042857143,2,7,3,7,3,2,2,0.785714286,6.666647641,7.407386268,420,0,0,0,0,1,0,1,0,4,0,0,0,4,2,0,0,1,5,0,0,2,0,0,5,3,0,0,2,0,0,0,0,0,0,0,9,1,0,0,1,1,0,0,2,0,0
1754,141,03/03/18,McKenna Ohio State 141,McKenna,Ohio State,Limmex,Purdue,50.14933851,1,53.2140962,2.071428571,1.5,1,1,0,0.4,0.25,0.5,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0.928571429,4,1,5,2,1.428571429,0.571428571,0,3,0,6,0,0,0.428571429,0.5,1.75983181,150998471,420,2,1,0,0,2,0,0,0,1,1,0,0,0,1,0,0,8,0,0,0,0,0,1,1,0,2,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3018,184,03/03/18,Dean Cornell 184,Dean,Cornell,Coleman,Navy,50.09718588,1,1.474704158,2.214285714,1.21,0.666666667,1,0,0.285714286,0.4,0.666666667,0,0,0,0,0,2.428571429,0.4,1,0,0,0,1,0,1,0.214285714,5,2,7,2,1.428571429,1,0,1,1,5,2,2,1.642857143,0.571428571,2.320943078,2.109948253,420,3,2,2,0,0,0,0,0,2,0,0,0,4,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,1,1,0,1,0,0,1,2,0,1,2,0,0
2664,125,03/03/18,Curry American 125,Curry,American,DeVincenzo,Princeton,50.07260813,1,17.9632572,1.714285714,1.67,0.666666667,0.5,0,0.5,0.5,0.666666667,0,0,0,0,0,2.571428571,0,0,0,0,0,0,0,0,0.857142857,4,2,4,2,1.428571429,0.142857143,0,2,0,4,0,0,0.285714286,0.571428571,2.150117955,1.954652687,420,3,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,1,1,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1278,197,02/18/18,Atienza Central Michigan 197,Atienza,Central Michigan,Beazley,Michigan,49.9835755,1,null,0.785714286,1,0.25,1,0.5,0.333333333,0.4,0,0.5,0,0,0,0,2.285714286,0.222222222,0,0,0,0,0,0.5,0,150,5,2,6,2,15071428571,0.714285714,0,5,0,9,2,1,0.857142857,1.642857143,4.212643265,3.829675695,420,0,0,4,2,0,0,1,0,1,0,0,0,2,1,1,0,3,1,0,0,0,0,0,1,0,2,0,2,0,0,0,4,2,0,0,1,3,0,1,1,0,0,0,1,0,0
358,141,01/21/18,Carr Illinois 141,Carr,Illinois,Limmex,Purdue,49.89299422,1,25.75001367,2.357995227,0.93,0,0.5,0,0.333333333,0.333333333,0,0,0,0.5,0,0,1.933174224,0.2,0,0,0,0,0,1,0,-0.424821002,3,1,3,1,1.718377088,0.214797136,0,4,0,5,1,2,0.715990453,0.859188544,2.799732426,150998471,419,1,0,0,0,0,0,2,1,0,0,0,0,1,1,0,1,5,0,0,1,0,0,0,1,0,1,0,0,0,2,0,1,1,0,0,2,2,0,0,2,0,0,0,2,0,0
1078,197,12/01/17,Schultz Nebraska 197,Schultz,Nebraska,Moore,Ohio State,49.89037089,0,-39.59074671,-0.642857143,0.32,0,1,0,0,0,0,0,0,0,0,0,2,0.066666667,0.076923077,0.333333333,0,0,0,0,0,2.642857143,6,0,12,0,0.857142857,11042857143,0,13,1,15,1,0,2.214285714,0.428571429,6.071743856,6.746382062,420,0,0,1,0,5,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,1,4,0,6,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2668,125,03/03/18,Curry American 125,Curry,American,Nelson,Binghampton,49.87057823,1,18.88903577,1.928571429,1.5,0.333333333,1,0,0.285714286,0.333333333,0.4,0,0,0,0,0,2.071428571,0.333333333,1,0,0,0,1,0,0,0.142857143,6,2,7,2,150,0.571428571,0,1,1,3,1,1,0.571428571,0.571428571,2.048282313,1.86207483,420,5,2,0,0,0,0,1,0,1,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,2,0,0,0,2,0,0,1,0,0
228,184,02/16/18,Polson Wyoming 184,Polson,Wyoming,Weaver,Air Force,49.64285714,1,null,2.785714286,1.33,1,2,0,0.666666667,0.5,0,1,0,0,1,0,3.571428571,0,0,0,0,0,0,0,0,0.785714286,2,1,3,2,1.714285714,0.857142857,0,4,0,4,0,0,0.571428571,0.214285714,125,1,420,0,0,1,1,0,0,1,0,1,1,0,0,2,2,0,0,3,1,1,1,0,0,1,1,0,1,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
603,141,01/14/18,Lee Penn State 141,Lee,Penn State,Gasca,Michigan State,49.60916012,1,89.75606483,4.3125,1.6,1,1,1,0.428571429,0.333333333,0,0.333333333,0,0,0.5,0,5.0625,0,0,0,0,0,0,0,0,0.75,3,1,7,3,3.09375,1.96875,0,2,0,3,0,0,0.5625,0.1875,-1.939083988,-1.292722658,320,0,0,3,1,0,0,0,0,4,2,0,0,1,0,1,1,6,0,0,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2327,141,03/03/18,Findlay Utah Valley 141,Findlay,Utah Valley,Meredith,Wyoming,49.57774708,0,-38.52310758,-0.571428571,0.19,0,0.5,0,0,0,0,0,0,0,0,0,15071428571,0.2,0.166666667,0,0,0,0.5,0,1,2.142857143,3,0,9,0,0.428571429,11042857143,0,12,2,15,3,1,2.714285714,0.428571429,5.993488994,6.659432215,420,1,0,1,0,1,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,4,2,2,0,1,1,0,1,0,0,0,0,0,0,1,0,0
590,165,01/12/18,Massa Michigan 165,Massa,Michigan,Joseph,Penn State,49.53655172,0,-2.722656884,-0.642857143,0.62,0,0.75,0,0,0,0,0,0,0,0,0,1.642857143,0.3,0.666666667,1,1,0,0,0,0.5,2.285714286,8,0,8,0,11042857143,0.5,0,3,2,10,3,1,2.428571429,0.857142857,5.843765062,7.791686749,420,1,0,0,0,6,0,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,5,0,2,1,0,1,0,0,3,1,0,1,1,0,0
1058,174,12/01/17,Christensen Wisconsin 174,Christensen,Wisconsin,Jordan,Ohio State,49.43616938,0,-64.34660546,-1,0.38,0,0.5,0,0,0,0,0,0,0,0,0,1,0.5,0.4,0.5,0,0,0,1,0,2,3,0,5,0,0.428571429,0.571428571,0,5,2,6,3,0,1.428571429,0.571428571,6.568616938,7.298463265,420,1,0,0,0,1,0,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,2,1,0,0,0,0,0,1,1,0,0,0,1,0,0,2,0,0,0,0,0,0
1772,141,03/03/18,Red Nebraska 141,Red,Nebraska,Turk,Iowa,49.28937395,0,-13.42066045,1.285714286,0.79,0.5,1,0,0.166666667,0,0,0,0,0,0.25,0,1.642857143,0.166666667,0.2,0.333333333,0,0,0,0,0,0.357142857,2,0,6,1,0.285714286,1.357142857,0,5,1,6,1,1,1.071428571,0.285714286,3.918733313,4.354148125,420,1,0,0,0,1,0,0,0,4,1,0,0,3,2,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
1786,149,03/03/18,Hayes Ohio State 149,Hayes,Ohio State,Barone,Illinois,49.15772602,1,44.30569114,1.857142857,1.8,0.5,1,0,0.2,0.25,0,0,0.333333333,0,0,0,2.785714286,0,0,0,0,0,0,0,0,0.928571429,4,1,5,1,2.428571429,0.357142857,0,1,0,3,0,0,0.214285714,0.714285714,15072915459,1258332367,420,1,0,0,0,3,1,0,0,1,0,0,0,1,1,0,0,2,4,2,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,4,1,0,0,0,1,0,0,0,0,0
645,165,01/19/18,Joseph Penn State 165,Joseph,Penn State,Morrissey,Purdue,49.02685603,1,112.5892799,6.429530201,1.5,0.555555556,2,0,0.714285714,0.75,0,1,1,0,0.666666667,0,5.436241611,0,0,0,0,0,0,0,0,-0.993288591,4,3,7,5,3.825503356,1.610738255,0,3,0,3,0,2,0.604026846,0.402684564,-5.200861856,-3.467241238,298,1,0,2,2,1,1,0,0,3,2,0,0,0,1,0,1,5,0,1,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0
2411,157,03/03/18,Zilverberg South Dakota State 157,Zilverberg,South Dakota State,Thomas,Oklahoma,48.9332483,1,39.41994655,3.285714286,1.8,1,1,0,0.4,0.5,0.333333333,0,0,1,0,0,2.571428571,0,0,0,0,0,0,0,0,-0.714285714,4,2,5,2,1.285714286,0.285714286,0,1,0,2,0,1,0.142857143,0.142857143,-1.020960884,-0.928146259,420,3,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
625,184,01/26/18,Nickal Penn State 184,Nickal,Penn State,Anderson,Minnesota,48.89519427,1,205.0011956,5.601226994,1.73,0.5,1,0,0.636363636,0.625,1,1,0,0.6,0.666666667,0,6.257668712,0,0,0,0,0,0,0,0,0.656441718,8,5,11,7,4.785276074,1.472392638,0,3,0,5,0,1,0.552147239,11004294479,-4.785327198,-2.734472685,326,1,1,1,1,1,0,5,3,3,2,0,0,0,1,0,2,4,2,0,1,0,0,0,2,0,1,0,0,0,0,0,2,0,0,0,2,3,0,0,0,0,0,0,1,0,0
1041,157,12/01/17,Jordan Ohio State 157,Jordan,Ohio State,Pantaleo,Michigan,48.73653769,0,33.44846162,-0.785714286,0.85,0,0.666666667,0,0,0,0,0,0,0,0,0,2.071428571,0.25,0.5,0,1,0,0,0.166666667,0,2.857142857,11,0,11,0,15071428571,0.5,0,2,1,8,2,1,150,1.357142857,5.780247176,6.422496862,420,7,0,2,0,1,0,1,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,6,1,0,0,1,1,0,0,4,1,0,1,1,0,1
2791,149,03/03/18,Schuyler Lehigh 149,Schuyler,Lehigh,Sprague,American,48.68939909,1,-34.31637663,1.285714286,1.6,0.5,1,0,0.111111111,0.2,0,0,0,0.25,0,0,2.285714286,0,0,0,0,0,0,0,0,1,5,1,9,1,1.714285714,0.571428571,0,4,0,6,0,0,0.571428571,0.428571429,2.811797052,2.556179138,420,1,0,0,0,0,0,4,1,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
516,165,11/12/17,Gerish Maryland 165,Gerish,Maryland,May,George Mason,48.5,1,null,3.214285714,1.17,0,0.5,0,0.5,0.5,0,0,1,0.5,0,0,2.857142857,0.25,0.25,0,1,0,0,0,0,-0.357142857,4,2,4,2,2.642857143,0.214285714,0,4,1,4,1,2,1,0.642857143,110,1,420,1,0,0,0,1,1,2,1,0,0,0,0,1,1,0,0,5,0,0,2,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,3,3,0,0,2,0,0,0,2,0,0
755,165,01/07/18,Campbell Ohio State 165,Campbell,Ohio State,Lewis,Rutgers,48.4978525,0,-30.5305837,-1,0.29,0,0.666666667,0,0,0,0,0,0,0,0,0,0.857142857,0.285714286,0.2,0.5,0,0,0,0.5,0,1.857142857,2,0,3,0,0.285714286,0.571428571,0,5,1,7,2,0,11042857143,0.714285714,6.564070965,7.293412183,420,0,0,0,0,1,0,1,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,1,0,2,1,0,0,0,1,0,0,0,2,0,0,0,0,0
1464,285,02/04/18,Jennings Northwestern 285,Jennings,Northwestern,Stoll,Iowa,48.47580504,0,-29.85074525,0.285714286,0,1,0,0,0,0,0,0,0,0,0,0,0.071428571,0.5,0.5,0.5,0,0,0,0,0,-0.214285714,0,0,0,0,0.071428571,0,0,2,1,2,1,1,0.714285714,0.071428571,4.847580504,5.386200559,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0
